t,u
0.0655,4.99496
0.065625,4.99861
0.06575,4.99496
0.065875,4.99496
0.066,4.99496
0.066125,4.99496
0.06625,4.99496
0.066375,4.99496
0.0665,4.99496
0.066625,4.99496
0.06675,4.99861
0.066875,4.99496
0.067,4.99496
0.067125,4.99496
0.06725,4.99496
0.067375,4.99496
0.0675,4.99496
0.067625,4.99496
0.06775,4.99496
0.067875,4.99496
0.068,4.99496
0.068125,4.99496
0.06825,4.99496
0.068375,4.99496
0.0685,4.99496
0.068625,4.99496
0.06875,4.99496
0.068875,4.99496
0.069,4.99496
0.069125,4.99496
0.06925,4.99496
0.069375,4.99496
0.0695,4.99496
0.069625,4.99496
0.06975,4.99496
0.069875,4.99496
0.07,4.99496
0.070125,4.99496
0.07025,4.99861
0.070375,4.99496
0.0705,4.99861
0.070625,4.99496
0.07075,4.99861
0.070875,4.99496
0.071,4.99496
0.071125,4.99496
0.07125,4.99496
0.071375,4.99496
0.0715,4.99496
0.071625,4.99496
0.07175,4.99496
0.071875,4.99496
0.072,4.99496
0.072125,4.99496
0.07225,4.99496
0.072375,4.99496
0.0725,4.99496
0.072625,4.99496
0.07275,4.99496
0.072875,4.99496
0.073,4.99496
0.073125,4.99496
0.07325,4.99496
0.073375,4.99496
0.0735,4.99496
0.073625,4.99496
0.07375,4.99496
0.073875,4.99496
0.074,4.99861
0.074125,4.99496
0.07425,4.99496
0.074375,4.99496
0.0745,4.99496
0.074625,4.99861
0.07475,4.99496
0.074875,4.99496
0.075,4.99861
0.075125,4.99861
0.07525,4.99496
0.075375,4.99496
0.0755,4.99496
0.075625,4.99496
0.07575,4.99861
0.075875,4.99496
0.076,4.99496
0.076125,4.99496
0.07625,4.99496
0.076375,4.99496
0.0765,4.99861
0.076625,4.99496
0.07675,4.99861
0.076875,4.99861
0.077,4.99861
0.077125,4.99861
0.07725,4.99496
0.077375,4.99861
0.0775,4.99496
0.077625,4.99496
0.07775,4.99496
0.077875,4.99496
0.078,4.99496
0.078125,4.99496
0.07825,4.99861
0.078375,4.99496
0.0785,4.99496
0.078625,4.99496
0.07875,4.99861
0.078875,4.99496
0.079,4.99496
0.079125,4.99496
0.07925,4.99496
0.079375,4.99496
0.0795,4.99496
0.079625,4.99496
0.07975,4.99496
0.079875,4.99496
0.08,4.99496
0.080125,4.99496
0.08025,4.99496
0.080375,4.99496
0.0805,4.99496
0.080625,4.99496
0.08075,4.99496
0.080875,4.99496
0.081,4.99496
0.081125,4.99496
0.08125,4.99496
0.081375,4.99861
0.0815,4.99496
0.081625,4.99496
0.08175,4.99496
0.081875,4.99496
0.082,4.99496
0.082125,4.99496
0.08225,4.99861
0.082375,4.99496
0.0825,4.99861
0.082625,4.99861
0.08275,4.99861
0.082875,4.99496
0.083,4.99496
0.083125,4.99496
0.08325,4.99496
0.083375,4.99496
0.0835,4.99861
0.083625,4.99496
0.08375,4.99861
0.083875,4.99496
0.084,4.99496
0.084125,4.99496
0.08425,4.99496
0.084375,4.99496
0.0845,4.99496
0.084625,4.99496
0.08475,4.99496
0.084875,4.99496
0.085,4.99496
0.085125,4.99496
0.08525,4.99861
0.085375,4.99861
0.0855,4.99496
0.085625,4.99861
0.08575,4.99496
0.085875,4.99496
0.086,4.99861
0.086125,4.99861
0.08625,4.99496
0.086375,4.99496
0.0865,4.99496
0.086625,4.99496
0.08675,4.99496
0.086875,4.99861
0.087,4.99496
0.087125,4.99496
0.08725,4.99496
0.087375,4.99496
0.0875,4.99496
0.087625,4.99496
0.08775,4.99496
0.087875,4.99496
0.088,4.99496
0.088125,4.99496
0.08825,4.99496
0.088375,4.99861
0.0885,4.99496
0.088625,4.99861
0.08875,4.99496
0.088875,4.99496
0.089,4.99496
0.089125,4.99496
0.08925,4.99496
0.089375,4.99496
0.0895,4.99496
0.089625,4.99496
0.08975,4.99496
0.089875,4.99496
0.09,4.99496
0.090125,4.99496
0.09025,4.99861
0.090375,4.99861
0.0905,4.99861
0.090625,4.99496
0.09075,4.99496
0.090875,4.99861
0.091,4.99496
0.091125,4.99861
0.09125,4.99861
0.091375,4.99861
0.0915,4.99496
0.091625,4.99496
0.09175,4.99496
0.091875,4.99496
0.092,4.99496
0.092125,4.99496
0.09225,4.99861
0.092375,4.99496
0.0925,4.99496
0.092625,4.99861
0.09275,4.99861
0.092875,4.99496
0.093,4.99496
0.093125,4.99496
0.09325,4.99496
0.093375,4.99496
0.0935,4.99496
0.093625,4.99861
0.09375,4.99861
0.093875,4.99861
0.094,4.99861
0.094125,4.99861
0.09425,4.99861
0.094375,4.99861
0.0945,4.99861
0.094625,4.99496
0.09475,4.99496
0.094875,4.99861
0.095,4.99496
0.095125,4.99496
0.09525,4.99861
0.095375,4.99496
0.0955,4.99861
0.095625,4.99861
0.09575,4.99861
0.095875,4.99861
0.096,4.99861
0.096125,4.99861
0.09625,4.99496
0.096375,4.99861
0.0965,4.99496
0.096625,4.99861
0.09675,4.99861
0.096875,4.99861
0.097,4.99861
0.097125,4.99496
0.09725,4.99861
0.097375,4.99861
0.0975,4.99496
0.097625,4.99861
0.09775,4.99861
0.097875,4.99861
0.098,4.99861
0.098125,4.99861
0.09825,4.99861
0.098375,4.99861
0.0985,4.99861
0.098625,4.99496
0.09875,4.99496
0.098875,4.99496
0.099,4.99496
0.099125,4.99861
0.09925,4.99861
0.099375,4.99496
0.0995,4.99861
0.099625,4.99861
0.09975,4.99496
0.099875,4.99496
0.1,4.99861
0.100125,4.99861
0.10025,4.99496
0.100375,4.99496
0.1005,4.99496
0.100625,4.99496
0.10075,4.99496
0.100875,4.99496
0.101,4.99496
0.101125,4.99496
0.10125,4.99496
0.101375,4.99496
0.1015,4.99861
0.101625,4.99861
0.10175,4.99861
0.101875,4.99496
0.102,4.99861
0.102125,4.99496
0.10225,4.99861
0.102375,4.99496
0.1025,4.99861
0.102625,4.99861
0.10275,4.99861
0.102875,4.99861
0.103,4.99861
0.103125,4.99496
0.10325,4.99496
0.103375,4.99496
0.1035,4.99861
0.103625,3.97704
0.10375,2.19295
0.103875,1.20057
0.104,0.660598
0.104125,0.248323
0.10425,-0.00342009
0.104375,-0.00342009
0.1045,-0.00342009
0.104625,0.00752526
0.10475,-0.00706855
0.104875,-0.010717
0.105,-0.00706855
0.105125,0.00387681
0.10525,-0.00706855
0.105375,-0.010717
0.1055,0.0257675
0.105625,0.0184706
0.10575,0.0111737
0.105875,0.00387681
0.106,0.000228358
0.106125,0.0111737
0.10625,-0.00706855
0.106375,-0.00706855
0.1065,-0.010717
0.106625,0.0148222
0.10675,0.00387681
0.106875,0.0367129
0.107,0.0330644
0.107125,-0.00342009
0.10725,0.00387681
0.107375,0.029416
0.1075,-0.00706855
0.107625,-0.00706855
0.10775,-0.00706855
0.107875,-0.00706855
0.108,-0.00706855
0.108125,-0.00706855
0.10825,-0.00706855
0.108375,-0.00706855
0.1085,-0.00706855
0.108625,-0.00706855
0.10875,-0.00706855
0.108875,-0.00706855
0.109,-0.00706855
0.109125,-0.00706855
0.10925,-0.00706855
0.109375,-0.00706855
0.1095,-0.00706855
0.109625,-0.00706855
0.10975,-0.00706855
0.109875,-0.00706855
0.11,-0.00706855
0.110125,-0.00706855
0.11025,-0.00706855
0.110375,-0.00706855
0.1105,-0.00706855
0.110625,-0.00706855
0.11075,-0.00706855
0.110875,-0.00706855
0.111,-0.00706855
0.111125,-0.00706855
0.11125,-0.00706855
0.111375,-0.00706855
0.1115,-0.00706855
0.111625,-0.00706855
0.11175,-0.00706855
0.111875,-0.00706855
0.112,-0.00706855
0.112125,-0.00706855
0.11225,-0.00706855
0.112375,-0.00706855
0.1125,-0.00706855
0.112625,-0.00706855
0.11275,-0.00706855
0.112875,-0.00706855
0.113,-0.00706855
0.113125,-0.00706855
0.11325,-0.00706855
0.113375,-0.00706855
0.1135,-0.00706855
0.113625,-0.00706855
0.11375,-0.00706855
0.113875,-0.00706855
0.114,-0.00706855
0.114125,-0.00706855
0.11425,-0.00706855
0.114375,-0.00706855
0.1145,-0.00706855
0.114625,-0.00706855
0.11475,-0.00706855
0.114875,-0.00706855
0.115,-0.00706855
0.115125,-0.00706855
0.11525,-0.00706855
0.115375,-0.00706855
0.1155,-0.00706855
0.115625,-0.00706855
0.11575,-0.00706855
0.115875,-0.00706855
0.116,-0.00706855
0.116125,-0.00706855
0.11625,-0.00706855
0.116375,-0.00706855
0.1165,-0.00706855
0.116625,-0.00706855
0.11675,-0.00706855
0.116875,-0.00706855
0.117,-0.00706855
0.117125,-0.00706855
0.11725,-0.00706855
0.117375,-0.00706855
0.1175,-0.00706855
0.117625,-0.00706855
0.11775,-0.00706855
0.117875,-0.00706855
0.118,-0.00706855
0.118125,-0.00706855
0.11825,-0.00706855
0.118375,-0.00706855
0.1185,-0.00706855
0.118625,-0.00706855
0.11875,-0.00706855
0.118875,-0.00706855
0.119,-0.00706855
0.119125,-0.00706855
0.11925,-0.00706855
0.119375,-0.00706855
0.1195,-0.00706855
0.119625,-0.00706855
0.11975,-0.00706855
0.119875,-0.010717
0.12,-0.00706855
0.120125,-0.00706855
0.12025,-0.00706855
0.120375,-0.00706855
0.1205,-0.010717
0.120625,-0.00706855
0.12075,-0.00706855
0.120875,-0.00706855
0.121,-0.010717
0.121125,-0.00706855
0.12125,-0.00706855
0.121375,-0.00706855
0.1215,-0.00706855
0.121625,-0.00706855
0.12175,-0.00706855
0.121875,-0.00706855
0.122,-0.00706855
0.122125,-0.00706855
0.12225,-0.00706855
0.122375,-0.00706855
0.1225,-0.00706855
0.122625,-0.00706855
0.12275,-0.00706855
0.122875,-0.00706855
0.123,-0.00706855
0.123125,-0.00706855
0.12325,-0.00706855
0.123375,-0.00706855
0.1235,-0.00706855
0.123625,-0.00706855
0.12375,-0.010717
0.123875,-0.00706855
0.124,-0.00706855
0.124125,-0.00706855
0.12425,-0.00706855
0.124375,-0.010717
0.1245,-0.010717
0.124625,-0.00706855
0.12475,-0.010717
0.124875,-0.010717
0.125,-0.00706855
0.125125,-0.00706855
0.12525,-0.010717
0.125375,-0.010717
0.1255,-0.00706855
0.125625,-0.010717
0.12575,-0.00706855
0.125875,-0.010717
0.126,-0.00706855
0.126125,-0.00706855
0.12625,-0.010717
0.126375,-0.010717
0.1265,-0.010717
0.126625,-0.00706855
0.12675,-0.00706855
0.126875,-0.00706855
0.127,-0.00706855
0.127125,-0.010717
0.12725,-0.010717
0.127375,-0.010717
0.1275,-0.00706855
0.127625,-0.00706855
0.12775,-0.00706855
0.127875,-0.00706855
0.128,-0.00706855
0.128125,-0.010717
0.12825,-0.00706855
0.128375,-0.00706855
0.1285,-0.00706855
0.128625,-0.010717
0.12875,-0.00706855
0.128875,-0.00706855
0.129,-0.00706855
0.129125,-0.010717
0.12925,-0.010717
0.129375,-0.010717
0.1295,-0.010717
0.129625,-0.010717
0.12975,-0.00706855
0.129875,-0.00706855
0.13,-0.00706855
0.130125,-0.010717
0.13025,-0.010717
0.130375,-0.010717
0.1305,-0.00706855
0.130625,-0.00706855
0.13075,-0.00706855
0.130875,-0.010717
0.131,-0.00706855
0.131125,-0.010717
0.13125,-0.00706855
0.131375,-0.00706855
0.1315,-0.010717
0.131625,-0.00706855
0.13175,-0.00706855
0.131875,-0.00706855
0.132,-0.00706855
0.132125,-0.010717
0.13225,-0.00706855
0.132375,-0.010717
0.1325,-0.010717
0.132625,-0.010717
0.13275,-0.00706855
0.132875,-0.00706855
0.133,-0.010717
0.133125,-0.010717
0.13325,-0.010717
0.133375,-0.00706855
0.1335,-0.00706855
0.133625,-0.00706855
0.13375,-0.00706855
0.133875,-0.00706855
0.134,-0.010717
0.134125,-0.00706855
0.13425,-0.00706855
0.134375,-0.010717
0.1345,-0.00706855
0.134625,-0.00706855
0.13475,-0.010717
0.134875,-0.010717
0.135,-0.00706855
0.135125,-0.00706855
0.13525,-0.010717
0.135375,-0.00706855
0.1355,-0.00706855
0.135625,-0.010717
0.13575,-0.010717
0.135875,-0.010717
0.136,-0.010717
0.136125,-0.010717
0.13625,-0.010717
0.136375,-0.010717
0.1365,-0.00706855
0.136625,-0.00706855
0.13675,-0.010717
0.136875,-0.010717
0.137,-0.00706855
0.137125,-0.00706855
0.13725,-0.00706855
0.137375,-0.00706855
0.1375,-0.00706855
0.137625,-0.00706855
0.13775,-0.010717
0.137875,-0.00706855
0.138,-0.00706855
0.138125,-0.00706855
0.13825,-0.00706855
0.138375,-0.010717
0.1385,-0.00706855
0.138625,-0.00706855
0.13875,-0.00706855
0.138875,-0.010717
0.139,-0.010717
0.139125,-0.010717
0.13925,-0.010717
0.139375,-0.010717
0.1395,-0.010717
0.139625,-0.010717
0.13975,-0.010717
0.139875,-0.00706855
0.14,-0.00706855
0.140125,-0.010717
0.14025,-0.00706855
0.140375,-0.010717
0.1405,-0.010717
0.140625,-0.010717
0.14075,-0.010717
0.140875,-0.010717
0.141,-0.00706855
0.141125,-0.00706855
0.14125,-0.010717
0.141375,-0.00706855
0.1415,-0.010717
0.141625,-0.010717
0.14175,-0.010717
0.141875,-0.010717
0.142,-0.00706855
0.142125,-0.010717
0.14225,-0.010717
0.142375,-0.010717
0.1425,-0.010717
0.142625,-0.010717
0.14275,-0.010717
0.142875,-0.010717
0.143,-0.010717
0.143125,-0.010717
0.14325,-0.00706855
0.143375,-0.010717
0.1435,-0.00706855
0.143625,-0.010717
0.14375,-0.010717
0.143875,-0.010717
0.144,-0.010717
0.144125,-0.010717
0.14425,-0.00706855
0.144375,-0.00706855
0.1445,-0.010717
0.144625,-0.00706855
0.14475,-0.00706855
0.144875,-0.00706855
0.145,-0.00706855
0.145125,-0.010717
0.14525,-0.010717
0.145375,-0.010717
0.1455,-0.010717
0.145625,-0.00706855
0.14575,-0.00706855
0.145875,-0.00706855
0.146,-0.010717
0.146125,-0.010717
0.14625,-0.00706855
0.146375,-0.00706855
0.1465,-0.00706855
0.146625,-0.00706855
0.14675,-0.00706855
0.146875,-0.010717
0.147,-0.010717
0.147125,-0.00706855
0.14725,-0.00706855
0.147375,-0.00706855
0.1475,-0.00706855
0.147625,-0.00706855
0.14775,-0.010717
0.147875,-0.010717
0.148,-0.010717
0.148125,-0.00706855
0.14825,-0.010717
0.148375,-0.010717
0.1485,-0.010717
0.148625,-0.00706855
0.14875,-0.00706855
0.148875,-0.010717
0.149,-0.00706855
0.149125,-0.010717
0.14925,-0.010717
0.149375,-0.010717
0.1495,-0.010717
0.149625,-0.010717
0.14975,-0.00706855
0.149875,-0.00706855
0.15,-0.010717
0.150125,-0.010717
0.15025,-0.010717
0.150375,-0.010717
0.1505,-0.010717
0.150625,-0.010717
0.15075,-0.010717
0.150875,-0.00706855
0.151,-0.010717
0.151125,-0.010717
0.15125,-0.010717
0.151375,-0.010717
0.1515,-0.00706855
0.151625,-0.010717
0.15175,-0.010717
0.151875,-0.010717
0.152,-0.010717
0.152125,-0.010717
0.15225,-0.010717
0.152375,-0.00706855
0.1525,-0.010717
0.152625,-0.010717
0.15275,-0.00706855
0.152875,-0.00706855
0.153,-0.010717
0.153125,-0.010717
0.15325,-0.010717
0.153375,-0.010717
0.1535,-0.010717
0.153625,-0.010717
0.15375,-0.010717
0.153875,-0.010717
0.154,-0.00706855
0.154125,-0.010717
0.15425,-0.00706855
0.154375,-0.010717
0.1545,-0.00706855
0.154625,-0.00706855
0.15475,-0.00706855
0.154875,-0.00706855
0.155,-0.010717
0.155125,-0.00706855
0.15525,-0.010717
0.155375,-0.00706855
0.1555,-0.00706855
0.155625,-0.00706855
0.15575,-0.00706855
0.155875,-0.00706855
0.156,-0.00706855
0.156125,-0.00706855
0.15625,-0.010717
0.156375,-0.00706855
0.1565,-0.00706855
0.156625,-0.00706855
0.15675,-0.00706855
0.156875,-0.010717
0.157,-0.010717
0.157125,-0.010717
0.15725,-0.010717
0.157375,-0.010717
0.1575,-0.010717
0.157625,-0.00706855
0.15775,-0.00706855
0.157875,-0.00706855
0.158,-0.010717
0.158125,-0.010717
0.15825,-0.010717
0.158375,-0.010717
0.1585,-0.010717
0.158625,-0.010717
0.15875,-0.00706855
0.158875,-0.00706855
0.159,-0.010717
0.159125,-0.010717
0.15925,-0.00706855
0.159375,-0.00706855
0.1595,-0.00706855
0.159625,-0.00706855
0.15975,-0.010717
0.159875,-0.010717
0.16,-0.010717
0.160125,-0.00706855
0.16025,-0.00706855
0.160375,-0.00706855
0.1605,-0.00706855
0.160625,-0.00706855
0.16075,-0.010717
0.160875,-0.010717
0.161,-0.010717
0.161125,-0.00706855
0.16125,-0.010717
0.161375,-0.010717
0.1615,-0.010717
0.161625,-0.00706855
0.16175,-0.010717
0.161875,-0.010717
0.162,-0.00706855
0.162125,-0.010717
0.16225,-0.010717
0.162375,-0.010717
0.1625,-0.010717
0.162625,-0.010717
0.16275,-0.00706855
0.162875,-0.00706855
0.163,-0.010717
0.163125,-0.010717
0.16325,-0.010717
0.163375,-0.010717
0.1635,-0.010717
0.163625,-0.00706855
0.16375,-0.00706855
0.163875,-0.00706855
0.164,-0.00706855
0.164125,-0.010717
0.16425,-0.010717
0.164375,-0.010717
0.1645,-0.010717
0.164625,-0.010717
0.16475,-0.010717
0.164875,-0.010717
0.165,-0.00706855
0.165125,-0.00706855
0.16525,-0.00706855
0.165375,-0.010717
0.1655,-0.010717
0.165625,-0.010717
0.16575,-0.00706855
0.165875,-0.00706855
0.166,-0.00706855
0.166125,-0.010717
0.16625,-0.010717
0.166375,-0.00706855
0.1665,-0.010717
0.166625,-0.010717
0.16675,-0.010717
0.166875,-0.00706855
0.167,-0.00706855
0.167125,-0.010717
0.16725,-0.00706855
0.167375,-0.010717
0.1675,-0.00706855
0.167625,-0.010717
0.16775,-0.010717
0.167875,-0.00706855
0.168,-0.010717
0.168125,-0.010717
0.16825,-0.00706855
0.168375,-0.010717
0.1685,-0.00706855
0.168625,-0.00706855
0.16875,-0.00706855
0.168875,-0.00706855
0.169,-0.00706855
0.169125,-0.00706855
0.16925,-0.00706855
0.169375,-0.00706855
0.1695,-0.00706855
0.169625,-0.00706855
0.16975,-0.00706855
0.169875,-0.010717
0.17,-0.010717
0.170125,-0.00706855
0.17025,-0.00706855
0.170375,-0.00706855
0.1705,-0.00706855
0.170625,-0.00706855
0.17075,-0.00706855
0.170875,-0.010717
0.171,-0.010717
0.171125,-0.00706855
0.17125,-0.010717
0.171375,-0.00706855
0.1715,-0.00706855
0.171625,-0.010717
0.17175,-0.010717
0.171875,-0.010717
0.172,-0.010717
0.172125,-0.010717
0.17225,-0.00706855
0.172375,-0.00706855
0.1725,-0.00706855
0.172625,-0.00706855
0.17275,-0.010717
0.172875,-0.00706855
0.173,-0.00706855
0.173125,-0.010717
0.17325,-0.00706855
0.173375,-0.010717
0.1735,-0.00706855
0.173625,-0.00706855
0.17375,-0.00706855
0.173875,-0.010717
0.174,-0.010717
0.174125,-0.010717
0.17425,-0.010717
0.174375,-0.00706855
0.1745,-0.00706855
0.174625,-0.00706855
0.17475,-0.00706855
0.174875,-0.00706855
0.175,-0.00706855
0.175125,-0.00706855
0.17525,-0.010717
0.175375,-0.00706855
0.1755,-0.00706855
0.175625,-0.010717
0.17575,-0.00706855
0.175875,-0.00706855
0.176,-0.00706855
0.176125,-0.00706855
0.17625,-0.010717
0.176375,-0.010717
0.1765,-0.00706855
0.176625,-0.00706855
0.17675,-0.010717
0.176875,-0.010717
0.177,-0.010717
0.177125,-0.010717
0.17725,-0.010717
0.177375,-0.00706855
0.1775,-0.00706855
0.177625,-0.00706855
0.17775,-0.00706855
0.177875,-0.00706855
0.178,-0.010717
0.178125,-0.00706855
0.17825,-0.010717
0.178375,-0.010717
0.1785,-0.00706855
0.178625,-0.00706855
0.17875,-0.00706855
0.178875,-0.00706855
0.179,-0.00706855
0.179125,-0.00706855
0.17925,-0.00706855
0.179375,-0.00706855
0.1795,-0.010717
0.179625,-0.010717
0.17975,-0.00706855
0.179875,-0.00706855
0.18,-0.00706855
0.180125,-0.010717
0.18025,-0.010717
0.180375,-0.010717
0.1805,-0.010717
0.180625,-0.00706855
0.18075,-0.00706855
0.180875,-0.00706855
0.181,-0.010717
0.181125,-0.010717
0.18125,-0.00706855
0.181375,-0.00706855
0.1815,-0.010717
0.181625,-0.00706855
0.18175,-0.00706855
0.181875,-0.010717
0.182,-0.00706855
0.182125,-0.010717
0.18225,-0.00706855
0.182375,-0.00706855
0.1825,-0.00706855
0.182625,-0.00706855
0.18275,-0.00706855
0.182875,-0.00706855
0.183,-0.010717
0.183125,-0.00706855
0.18325,-0.00706855
0.183375,-0.00706855
0.1835,-0.00706855
0.183625,-0.00706855
0.18375,-0.00706855
0.183875,-0.00706855
0.184,-0.00706855
0.184125,-0.00706855
0.18425,-0.010717
0.184375,-0.010717
0.1845,-0.00706855
0.184625,-0.00706855
0.18475,-0.00706855
0.184875,-0.00706855
0.185,-0.00706855
0.185125,-0.00706855
0.18525,-0.00706855
0.185375,-0.00706855
0.1855,-0.00706855
0.185625,-0.00706855
0.18575,-0.00706855
0.185875,-0.00706855
0.186,-0.00706855
0.186125,-0.00706855
0.18625,-0.00706855
0.186375,-0.010717
0.1865,-0.00706855
0.186625,-0.010717
0.18675,-0.010717
0.186875,-0.00706855
0.187,-0.010717
0.187125,-0.010717
0.18725,-0.010717
0.187375,-0.010717
0.1875,-0.00706855
0.187625,-0.00706855
0.18775,-0.00706855
0.187875,-0.010717
0.188,-0.010717
0.188125,-0.010717
0.18825,-0.00706855
0.188375,-0.00706855
0.1885,-0.010717
0.188625,-0.00706855
0.18875,-0.00706855
0.188875,-0.00706855
0.189,-0.00706855
0.189125,-0.00706855
0.18925,-0.00706855
0.189375,-0.00706855
0.1895,-0.010717
0.189625,-0.010717
0.18975,-0.00706855
0.189875,-0.00706855
0.19,-0.00706855
0.190125,-0.010717
0.19025,-0.00706855
0.190375,-0.00706855
0.1905,-0.00706855
0.190625,-0.00706855
0.19075,-0.010717
0.190875,-0.010717
0.191,-0.010717
0.191125,-0.010717
0.19125,-0.010717
0.191375,-0.00706855
0.1915,-0.010717
0.191625,-0.010717
0.19175,-0.010717
0.191875,-0.00706855
0.192,-0.00706855
0.192125,-0.010717
0.19225,-0.00706855
0.192375,-0.010717
0.1925,-0.00706855
0.192625,-0.00706855
0.19275,-0.00706855
0.192875,-0.00706855
0.193,-0.010717
0.193125,-0.00706855
0.19325,-0.00706855
0.193375,-0.00706855
0.1935,-0.00706855
0.193625,-0.00706855
0.19375,-0.00706855
0.193875,-0.00706855
0.194,-0.010717
0.194125,-0.00706855
0.19425,-0.00706855
0.194375,-0.00706855
0.1945,-0.00706855
0.194625,-0.00706855
0.19475,-0.00706855
0.194875,-0.00706855
0.195,-0.00706855
0.195125,-0.00706855
0.19525,-0.00706855
0.195375,-0.010717
0.1955,-0.010717
0.195625,-0.010717
0.19575,-0.00706855
0.195875,-0.010717
0.196,-0.00706855
0.196125,-0.00706855
0.19625,-0.00706855
0.196375,-0.010717
0.1965,-0.00706855
0.196625,-0.00706855
0.19675,-0.010717
0.196875,-0.010717
0.197,-0.00706855
0.197125,-0.00706855
0.19725,-0.00706855
0.197375,-0.010717
0.1975,-0.00706855
0.197625,-0.00706855
0.19775,-0.00706855
0.197875,-0.00706855
0.198,-0.00706855
0.198125,-0.00706855
0.19825,-0.00706855
0.198375,-0.00706855
0.1985,-0.00706855
0.198625,-0.00706855
0.19875,-0.00706855
0.198875,-0.010717
0.199,-0.010717
0.199125,-0.00706855
0.19925,-0.010717
0.199375,-0.010717
0.1995,-0.00706855
0.199625,-0.00706855
0.19975,-0.00706855
0.199875,-0.00706855
0.2,-0.00706855
0.200125,-0.00706855
0.20025,-0.010717
0.200375,-0.010717
0.2005,-0.00706855
0.200625,-0.010717
0.20075,-0.00706855
0.200875,-0.010717
0.201,-0.010717
0.201125,-0.010717
0.20125,-0.010717
0.201375,-0.00706855
0.2015,-0.00706855
0.201625,-0.00706855
0.20175,-0.010717
0.201875,-0.00706855
0.202,-0.00706855
0.202125,-0.00706855
0.20225,-0.00706855
0.202375,-0.00706855
0.2025,-0.00706855
0.202625,-0.00706855
0.20275,-0.00706855
0.202875,-0.00706855
0.203,-0.00706855
0.203125,-0.00706855
0.20325,-0.00706855
0.203375,-0.00706855
0.2035,-0.00706855
0.203625,-0.00706855
0.20375,-0.00706855
0.203875,-0.00706855
0.204,-0.00706855
0.204125,-0.00706855
0.20425,-0.00706855
0.204375,-0.00706855
0.2045,-0.00706855
0.204625,-0.00706855
0.20475,-0.00706855
0.204875,-0.00706855
0.205,-0.00706855
0.205125,-0.00706855
0.20525,-0.00706855
0.205375,-0.00706855
0.2055,-0.00706855
0.205625,-0.00706855
0.20575,-0.00706855
0.205875,-0.00706855
0.206,-0.00706855
0.206125,-0.00706855
0.20625,-0.010717
0.206375,-0.00706855
0.2065,-0.00706855
0.206625,-0.00706855
0.20675,-0.00706855
0.206875,-0.010717
0.207,-0.010717
0.207125,-0.010717
0.20725,-0.010717
0.207375,-0.010717
0.2075,-0.010717
0.207625,-0.010717
0.20775,-0.010717
0.207875,-0.00706855
0.208,-0.00706855
0.208125,-0.00706855
0.20825,-0.010717
0.208375,-0.00706855
0.2085,-0.00706855
0.208625,-0.00706855
0.20875,-0.010717
0.208875,-0.010717
0.209,-0.010717
0.209125,-0.00706855
0.20925,-0.00706855
0.209375,-0.00706855
0.2095,-0.00706855
0.209625,-0.00706855
0.20975,-0.00706855
0.209875,-0.00706855
0.21,-0.00706855
0.210125,-0.00706855
0.21025,-0.00706855
0.210375,-0.00706855
0.2105,-0.00706855
0.210625,-0.00706855
0.21075,-0.00706855
0.210875,-0.00706855
0.211,-0.00706855
0.211125,-0.00706855
0.21125,-0.010717
0.211375,-0.00706855
0.2115,-0.00706855
0.211625,-0.00706855
0.21175,-0.00706855
0.211875,-0.00706855
0.212,-0.010717
0.212125,-0.00706855
0.21225,-0.00706855
0.212375,-0.00706855
0.2125,-0.00706855
0.212625,-0.00706855
0.21275,-0.00706855
0.212875,-0.00706855
0.213,-0.00706855
0.213125,-0.00706855
0.21325,-0.00706855
0.213375,-0.00706855
0.2135,-0.00706855
0.213625,-0.00706855
0.21375,-0.00706855
0.213875,-0.00706855
0.214,-0.010717
0.214125,-0.010717
0.21425,-0.00706855
0.214375,-0.00706855
0.2145,-0.00706855
0.214625,-0.00706855
0.21475,-0.00706855
0.214875,-0.010717
0.215,-0.00706855
0.215125,-0.010717
0.21525,-0.010717
0.215375,-0.010717
0.2155,-0.010717
0.215625,-0.00706855
0.21575,-0.00706855
0.215875,-0.00706855
0.216,-0.010717
0.216125,-0.00706855
0.21625,-0.00706855
0.216375,-0.00706855
0.2165,-0.00706855
0.216625,-0.00706855
0.21675,-0.00706855
0.216875,-0.010717
0.217,-0.010717
0.217125,-0.010717
0.21725,-0.00706855
0.217375,-0.00706855
0.2175,-0.00706855
0.217625,-0.00706855
0.21775,-0.00706855
0.217875,-0.00706855
0.218,-0.00706855
0.218125,-0.00706855
0.21825,-0.00706855
0.218375,-0.00706855
0.2185,-0.00706855
0.218625,-0.00706855
0.21875,-0.00706855
0.218875,-0.00706855
0.219,-0.00706855
0.219125,-0.010717
0.21925,-0.00706855
0.219375,-0.00706855
0.2195,-0.00706855
0.219625,-0.010717
0.21975,-0.00706855
0.219875,-0.00706855
0.22,-0.00706855
0.220125,-0.00706855
0.22025,-0.00706855
0.220375,-0.010717
0.2205,-0.010717
0.220625,-0.00706855
0.22075,-0.00706855
0.220875,-0.00706855
0.221,-0.00706855
0.221125,-0.00706855
0.22125,-0.00706855
0.221375,-0.00706855
0.2215,-0.00706855
0.221625,-0.00706855
0.22175,-0.00706855
0.221875,-0.00706855
0.222,-0.00706855
0.222125,-0.00706855
0.22225,-0.00706855
0.222375,-0.00706855
0.2225,-0.00706855
0.222625,-0.00706855
0.22275,-0.010717
